,chart_position,track,artist,streams,url
254917,158,Tomando,GIMARIO,21370,https://open.spotify.com/track/5KtawtEzKNiploh4Xh99KQ
255957,198,Love & Reggae,Collie Buddz,19876,https://open.spotify.com/track/7nT9lGk3bf5rvnVbzPIE3N
256949,190,Hard Drive,Shenseea,21221,https://open.spotify.com/track/4tw57jakL7TFEdZ4bUohP1
256957,198,Best Gyal,Blaiz Fayah,20517,https://open.spotify.com/track/6LX3k2Su3r5KIEHZbvhxoG
257031,72,Everlong,Foo Fighters,35931,https://open.spotify.com/track/5UWwZ5lm5PKu6eKsHAGxOk
257033,74,All My Life,Foo Fighters,34921,https://open.spotify.com/track/6tsojOQ5wHaIjKqIryLZK6
257043,84,Learn to Fly,Foo Fighters,32192,https://open.spotify.com/track/5OQsiBsky2k2kDKy2bX2eT
257082,123,Walk,Foo Fighters,26109,https://open.spotify.com/track/76Je5Wklky23mVoxiRszcN
257112,153,My Hero,Foo Fighters,24326,https://open.spotify.com/track/4dVbhS6OiYvFikshyaQaCN
257123,164,The Sky Is A Neighborhood,Foo Fighters,23561,https://open.spotify.com/track/3kdMzXOcrDIdSWLdONHNK5
257131,172,Times Like These,Foo Fighters,23123,https://open.spotify.com/track/67vYdAAM3oGsEImCRfbtsF
257150,191,Run,Foo Fighters,21596,https://open.spotify.com/track/1wLQwg0mloy3yXjL0jPE0N
257155,196,These Days,Foo Fighters,21044,https://open.spotify.com/track/2kN05N1AQQplsgFweFAqYb
257942,183,A Traves del Vaso (Bachata Version),Grupo Extra,21693,https://open.spotify.com/track/7My6DpBn10lju6q7bZ6hHL
258718,159,Psychosocial,Slipknot,23961,https://open.spotify.com/track/3RAFcUBrCNaboRXoP3S5t1
259509,150,A Traves del Vaso - Bachata Version,Grupo Extra,23775,https://open.spotify.com/track/3VodZKgEgufsPL8MZ0c0tD
259519,160,La Otra,GIMARIO,23088,https://open.spotify.com/track/6Cmr35CZ94324QfDCy6cUN
259545,186,Tu Amor Me Hace Bien - Salsa Version,Marc Anthony,21195,https://open.spotify.com/track/12H7K15h3aC5vRCaca65el
260548,189,Acaríñame,Los Ángeles Azules,23299,https://open.spotify.com/track/0sFhwFz3vIDoRxnx6eLYdw
261079,120,Que Pasó?,DJ Kendo,33363,https://open.spotify.com/track/3M5XqVXCxEM79tr3XTp3HT
261346,187,Muerte En Hawaii,Calle 13,26432,https://open.spotify.com/track/3kNVYo6BJE9AENxzokM9YC
261552,193,Ilegal,Cultura Profética,24396,https://open.spotify.com/track/6chMn4cXB2AkcDMjcsVixg
261738,179,Quédate,Debi Nova,23008,https://open.spotify.com/track/0is5MOZLNpo5iAY3M0B9ml
268144,185,El Sarpe,Toledo,22065,https://open.spotify.com/track/1xMKOLMVZ65Vuo5VTfDQJy
270114,155,Flor Pálida,Marc Anthony,25463,https://open.spotify.com/track/47TyfLrGhYHHyyQWk64d0M
270125,166,Vivir Mi Vida,Marc Anthony,24106,https://open.spotify.com/track/3QHMxEOAGD51PDlbFPHLyJ
270143,184,Vas A Querer Regresar,Christian Nodal,22647,https://open.spotify.com/track/3YFjIEWKr3Da6rJjVWAoxH
271735,176,Rude,MAGIC!,23783,https://open.spotify.com/track/6RtPijgfPKROxEzTHNRiDp
271934,175,KIWI,Milion Plus,17069,https://open.spotify.com/track/5u8dc2ZAjhe1JY1ou2ItnM
271938,179,SEDM - Remix,Milion Plus,16827,https://open.spotify.com/track/5Fc5R1945fuU6b0QB0HcYa
271945,186,VZDUŠNÝ ZÁMKY,Milion Plus,16517,https://open.spotify.com/track/1ov7pjq9PMLoETtMaB6ned
271949,190,I Want To Break Free,Queen,16401,https://open.spotify.com/track/7iAqvWLgZzXvH38lA06QZg
271950,191,Chardonnay,Lvcas Dope,16374,https://open.spotify.com/track/6tJaqxJ39EQgyCj9Cc5F2W
272340,181,MILION+ BANDANA,Milion Plus,17373,https://open.spotify.com/track/2AuAWKqXNuW16E0ElXiTkV
272345,186,DOBRÁ,Milion Plus,16946,https://open.spotify.com/track/6LJbTZ8Tuq5dqtBSA6os9W
272347,188,Lítat,Lvcas Dope,16782,https://open.spotify.com/track/2OJ5JFcyx0g0pdMoDBmheA
272358,199,MEGASTAR,Milion Plus,16210,https://open.spotify.com/track/2Ywugg9eAUTXEvgKj93Gq5
272524,165,Adios,Lvcas Dope,18391,https://open.spotify.com/track/3Fq3MUpdYJaL3DedEzjGbb
272543,184,Monday,TVTwixx,17737,https://open.spotify.com/track/1G5BVP2wrHr3D6dezokcP8
272725,166,Kontroverzní,FattyPillow,18322,https://open.spotify.com/track/79KKBSNyJsSAFFJwIWDEkm
272877,118,Štafeta,Ektor,23047,https://open.spotify.com/track/2loA8PtzUhBIx2jIKSvTA1
272935,176,Me Gusta,Mikolas Josef,18331,https://open.spotify.com/track/47weZSaXtIeHjkrJkYFWF2
273087,128,Nico and the Niners,Twenty One Pilots,21808,https://open.spotify.com/track/5SehvGGC53A7SZKCLXQcyt
273115,156,Tady Nebo S Sebou?,Ektor,19660,https://open.spotify.com/track/24rybF0Vg5y6yTdbRvNJhV
273503,144,Abu Dhabi,Mikolas Josef,19940,https://open.spotify.com/track/5A6STkqg4HlSDuIvLctMC1
273547,188,Mašina,Ektor,17830,https://open.spotify.com/track/6PyjSidPOgXMlwVlZVPlW1
273556,197,Levely,Ektor,17427,https://open.spotify.com/track/0isZEZOA14Mdf2FwJMqvk9
273758,199,Ta o nás,Ewa Farna,17317,https://open.spotify.com/track/7GOzBcLuZiA7xuzKZMCvJx
273938,179,Děvče v první řadě,Calin,18093,https://open.spotify.com/track/2Oz6Y9pmPbo1ubV4rZG3YE
273942,183,Tajemství,Earth,17884,https://open.spotify.com/track/0sC5BQwwVJna5HTQ70mBY5
274144,185,Caviar,Vadak,17805,https://open.spotify.com/track/2zKx6W0ujMP2fEyn4OfxU6
274158,199,Million Reasons,Lady Gaga,17464,https://open.spotify.com/track/7dZ1Odmx9jWIweQSatnRqo
274359,200,Démoni,Adam Mišík,17394,https://open.spotify.com/track/0GNNMbDA4i7Opx7LB6PLeC
274533,174,Než bude po všem,Ektor,18652,https://open.spotify.com/track/2Y4CSF0GEyGxs6iaFoEPBE
274694,135,TANK,Sensey,21240,https://open.spotify.com/track/0VftoWtkdqFqyILdDNLCHB
274730,171,Nevinná,Earth,18963,https://open.spotify.com/track/7JxP69XA3oHHCwMdkOMi8O
274753,194,PHYb 002,Forgen,17992,https://open.spotify.com/track/5vPBuaKKhby0VPZE3UMgoG
275051,92,Atak,Smack,26235,https://open.spotify.com/track/7bXpbJT2E3lf1Ryzz1Yp5X
275072,113,Musim jet,Smack,23250,https://open.spotify.com/track/5Z0XjgUueOE9JLeDEmuyRE
275078,119,Sám Sebou / Sám Sobě,Smack,22967,https://open.spotify.com/track/0MoDQUozH75lN80iAWEIN9
275079,120,1...2...3...4...,Smack,22605,https://open.spotify.com/track/7ER2KghtiCB37GQFdxJaWH
275088,129,V Mym Hoodu,Smack,21867,https://open.spotify.com/track/5rsDfIW3kwqxTr3IE5DNZX
275096,137,Buze,Hugo Toxxx,20933,https://open.spotify.com/track/14DuqSxbQtRYLMcOm7KEOH
275102,143,Drž Hubu,Smack,20578,https://open.spotify.com/track/3mFEmoTE0Mn563tRQlkRFe
275115,156,Intro,Smack,19770,https://open.spotify.com/track/1wGWvGwb1q8nQqDPmDHDip
275118,159,Nemám Čas,Smack,19604,https://open.spotify.com/track/3Dotwqv02St1PkORFDwTox
275157,198,Wall Of Death,Smack,17557,https://open.spotify.com/track/2qrGC2haEwdCku3E1Flvc4
275240,81,Dospělí,Dorian,26884,https://open.spotify.com/track/45gYgdqN8Jdr6mVJecyPxH
275242,83,Nechám hudbu znít,Dorian,26848,https://open.spotify.com/track/1Rs57qROdnUvrLfUdmndDb
275243,84,Se zeptej 3,Dorian,26816,https://open.spotify.com/track/5SS7lvzDJ8l7ECNIRRoTGr
275277,118,Pink,Dorian,22405,https://open.spotify.com/track/2iscrLQDPLmbc4eDAT5yjE
275285,126,Wow,Dorian,21754,https://open.spotify.com/track/4jGF2DlNpSVw58hL8kVz0V
275302,143,Dobrý den,Smack,20170,https://open.spotify.com/track/03Z46quEgcYRi72u58xYRF
275328,169,Hometown,Dorian,18616,https://open.spotify.com/track/1eEIuobXfwCtOQrEI8gc7W
275332,173,Schýza,Dorian,18429,https://open.spotify.com/track/3gWFbr9WTairmhcb0IDlJc
275345,186,Se zeptej - Acoustic,Dorian,17661,https://open.spotify.com/track/6X4k5cI41FxdrRzlI20B1Q
275349,190,Nedelní Odpoledne,Smack,17584,https://open.spotify.com/track/7b847xf9GVIpcAJFVcmibp
275492,133,Crunk Jackpot,Smack,20050,https://open.spotify.com/track/3QpJ2K6WvqNFgGUnIGQtOA
275520,161,Nevadí,Ektor,17869,https://open.spotify.com/track/5jJTeQGka8d2meQCTR4uqu
275521,162,Voodoo,Earth,17817,https://open.spotify.com/track/64F3v3kdMD21AhvleoExLr
275537,178,Midnight In Prague,Lil Xan,17293,https://open.spotify.com/track/3XmdK5uDU3rjibOz3aJTgn
275542,183,Návraty,Paulie Garand,17043,https://open.spotify.com/track/6eOjHBVs0IPZcoNXGkluNo
275723,164,Fella (feat. Renne Dang),Martin Matys,20249,https://open.spotify.com/track/06bTI8srOZatE9M3qtsGw6
275731,172,Tchibo,Viktor Sheen,19564,https://open.spotify.com/track/5hhi4vfiWW2dox1friQeLn
276062,103,Cigára a Káva,Yzomandias,30520,https://open.spotify.com/track/5zWZtHwnuw1hPpd2lwvYbJ
276093,134,Flexim jako Gott,Yzomandias,26536,https://open.spotify.com/track/6o9Rr1YlaWXEYMPCcWEeat
276100,141,Rick nebo Raf Mixtape Version,Yzomandias,25281,https://open.spotify.com/track/4xovLmxQ3kIcV5Z85bn2E9
276101,142,Máme Všechno,Yzomandias,25253,https://open.spotify.com/track/0oiNeHpuMsN0CNmWaWvYgL
276105,146,Deja Vu,Yzomandias,24808,https://open.spotify.com/track/19fVDu0PbGri1v6mLSX56g
276305,146,Jediná Věc,Sergei Barracuda,22668,https://open.spotify.com/track/05lxtRlep5ivA8HXdMdiSn
276307,148,Rozumíš Mi,Sergei Barracuda,22407,https://open.spotify.com/track/0gNxXdDp9hf0lFBxYWMccl
276349,190,Slepý,Sergei Barracuda,20146,https://open.spotify.com/track/5js3lX42tRzrvj2gOd6pDN
276557,198,BOOM,X Ambassadors,19188,https://open.spotify.com/track/3V9cM3nCH2G66afoDi0snu
276707,148,Bílý Jako Sníh,Sergei Barracuda,22577,https://open.spotify.com/track/0Gr47XNHNrKmfNnRAMPZJJ
276853,94,Návyková,SKiNNY BARBER,28728,https://open.spotify.com/track/3Isv4btedkW65KahLGwFba
276932,173,Elixíry,Earth,21097,https://open.spotify.com/track/3mLWhLUIcLZAf1JCnnbagU
277091,132,Do Mýho Kruhu,Nik Tendo,23664,https://open.spotify.com/track/6NtZM5aLG4x0tQxm33qEAp
277107,148,Ona chce tančit,Calin,22508,https://open.spotify.com/track/3czclwpzbFOur8lJZkH5p8
277128,169,Loco (feat. Zea),Paulie Garand,20533,https://open.spotify.com/track/76OZp8kF8AaKimd6hJo6So
277542,183,Human,Rag'n'Bone Man,20238,https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O
277557,198,All Star,Smash Mouth,19394,https://open.spotify.com/track/3cfOd4CMv2snFaKAnMdnvK
277959,200,Vaše jména se mi pletou,Sensey,18914,https://open.spotify.com/track/4lWEM0APu8kl7H1KMSM6rO
278557,198,Kalhotky Si Sundej,Mig 21,19386,https://open.spotify.com/track/6aYJjzMk8CUcwbHpHrhHWT
279060,101,Kontrol,Indigo,27186,https://open.spotify.com/track/14MC7Cofz9IcKLOUzxPs7Z
279124,165,Generace velkejch snů,Marpo,21843,https://open.spotify.com/track/08fL2LAouoJnD14PR0HR4u
279256,97,Kontakt,Ben Cristovao,27609,https://open.spotify.com/track/4bIIi0uO8v9LP3BBmIJ1Cn
279295,136,Habibi - Remix,Yzomandias,23800,https://open.spotify.com/track/03G8zgUVtL5F97Virq0tdv
279306,147,Asio,Ben Cristovao,22824,https://open.spotify.com/track/0hMmdL64r14D1m9yjRyv7U
279326,167,Padam,Ben Cristovao,22059,https://open.spotify.com/track/3WhPmndpgVLtnBF9tMEtgN
279349,190,Smitko,Ben Cristovao,20876,https://open.spotify.com/track/14ogIE9692GbCW5ZVbNgSU
279438,79,PRÁVĚ TEĎ,Decky,31907,https://open.spotify.com/track/021XcLc8Hrpf9CnS9LaoL9
279497,138,EL PASO SKIT,Decky,24830,https://open.spotify.com/track/20oBXqlhT6sObYYFo4hdbp
279514,155,FLEXIM JAKO LORD,Decky,23718,https://open.spotify.com/track/6HeP9PKqTKHjMjlGkH8UdQ
279521,162,UZAVŘENÝ KRUH,Decky,23405,https://open.spotify.com/track/0S152yGJvE48koh0b0AjAW
279688,129,Universal Boys,SKiNNY BARBER,25177,https://open.spotify.com/track/21EirQzk53fWf5wb7KQ8Bs
279704,145,Ballerbyn,Maniak,24239,https://open.spotify.com/track/01iBTwHvVZaksBgQJ726Hw
279837,78,Trezor,Karel Gott,32299,https://open.spotify.com/track/3xakTmUd5yvAIg8IgDOqzi
279864,105,Když Muž Se Ženou Snídá,Karel Gott,28231,https://open.spotify.com/track/0qM4ogusdMquXbiu6hCCvc
279880,121,Lady Carneval,Karel Gott,26573,https://open.spotify.com/track/2LnUpVGVfAvCf5PeU9Nh4B
279895,136,Stokrát Chválím Čas,Karel Gott,25003,https://open.spotify.com/track/47ZrqKLByvQbkVgQEZiN1e
279957,198,HOMETOWN,Mirai,21363,https://open.spotify.com/track/2Opl3WuNJtbJoZaXoQmD2J
279959,200,I za sto,DeeThane,21281,https://open.spotify.com/track/7uDj7x1VlrBfBB9ai5nD6r
280115,156,Být stále mlád,Karel Gott,23520,https://open.spotify.com/track/2jOOTYw3eLdskMRd1HtecC
280119,160,Ta Pravá,Karel Gott,23295,https://open.spotify.com/track/5t6ss27cVPpXJJBoNDA6fo
280339,180,Dopis,Calin,22548,https://open.spotify.com/track/2CzB8ikkOVvFGuD3wYSkD8
280514,155,Znamení,LIL GRIPPIE,23619,https://open.spotify.com/track/35Tb7uwfaB7BETaN40NQen
280535,176,Petr Pan,Dorian,22318,https://open.spotify.com/track/2EMgevWFRVcBB5IEXifQ69
280558,199,Ice,Hugo Toxxx,21415,https://open.spotify.com/track/6996quy8wvbk3K7mDx5mKC
280680,121,Príliš osobná známosť,I.M.T. Smile,26966,https://open.spotify.com/track/49zM81Vlmx1S46mmaaRSBw
280739,180,Karusel,Sheen & Jickson,22165,https://open.spotify.com/track/0QMeqJs5bzPNgMe7LN3dON
280850,91,Policie zná moje jméno,Sensey,33670,https://open.spotify.com/track/31Ye9wiX4cMIVbE4lJQlSD
280882,123,Bordel v hlavě,Sensey,29039,https://open.spotify.com/track/4N5KSp1Ckx9a49oAMh7jLY
280884,125,Za všechno můžeme my,Sensey,28890,https://open.spotify.com/track/0nshEPCxDj9o0QI8UZe7bc
280955,196,Poslední Grál,Sheen & Jickson,22592,https://open.spotify.com/track/1mQ6ojImqdXQwgY0GyJcmN
281100,141,Klub Rváčů,Marpo,26435,https://open.spotify.com/track/0FI1DGVE7FSOXaFbnUD7x7
281108,149,400,Robin Zoot,25647,https://open.spotify.com/track/3TWJvorL9ezvYNCvrFCS4D
281210,51,Cesty,Renne Dang,42618,https://open.spotify.com/track/3FpMVcQwePtHaLdpV9IajC
281224,65,Smích a pláč,Renne Dang,38637,https://open.spotify.com/track/4zoavicdBr3pJpZqQ9VRXG
281233,74,Neboj se,Renne Dang,37119,https://open.spotify.com/track/0gtqJPFPYWKz3rFkZ7akyA
281241,82,Ramena,Renne Dang,35011,https://open.spotify.com/track/0dUoUBNetDKLWgPA9qMQrW
281250,91,1995,Renne Dang,33600,https://open.spotify.com/track/61m5k5vP53DhOp7ZBGZ2T6
281257,98,NASA,Renne Dang,32253,https://open.spotify.com/track/4vqKzv2OhdPoEJ9onOaQsF
281266,107,Bída,Renne Dang,31799,https://open.spotify.com/track/2v1nzmrSZ4RBfWqHycDZ22
281275,116,Colorado,Mikolas Josef,30056,https://open.spotify.com/track/6tZFNh5L6enC07qFS70kug
281277,118,Táta,Renne Dang,29947,https://open.spotify.com/track/5qsa9S49WN7rGfnsNnLphB
281300,141,Další cíl,Renne Dang,27838,https://open.spotify.com/track/0dyXE0ExUVTHB9wBRnkwQ7
281302,143,Extra,Renne Dang,27769,https://open.spotify.com/track/4DykynWAtrp1EZUAHV0tJ7
281309,150,Generace Velkejch Snů,Marpo,27025,https://open.spotify.com/track/242pPTqWRyfaEcpnsg3MUD
281338,179,Špatný dny,Renne Dang,24570,https://open.spotify.com/track/0heTA48il7kwQKJQDi4jJJ
281339,180,OFF,Renne Dang,24382,https://open.spotify.com/track/0jxnYdmiAeCtev2yRAMHdp
281343,184,Dělám stojky,Berenika Kohoutová,24184,https://open.spotify.com/track/6jdmqJdqBswzP24L5zr7kb
281352,193,Pro nas dva,Ben Cristovao,23600,https://open.spotify.com/track/38vtTNHApS0p2iDZs9rVQx
281355,196,Víkend,Marpo,23456,https://open.spotify.com/track/79Fqemc1Gv0lCtecVJRUdZ
281498,139,Najednou,Renne Dang,30097,https://open.spotify.com/track/53mZofYnTkjVJs3X52LjjD
281523,164,Tisíc slov,Earth,28119,https://open.spotify.com/track/4YDtxIOAF5c9cd9UchtvyB
281539,180,Holly Molly (feat. Lvcas Dope),Yzomandias,26847,https://open.spotify.com/track/1kt4DlkW0BbgAXIVCeDg8o
281543,184,"PEVNĚ NA ZEMI (feat. Strapo, Rest & Erycan)",DJ Wich,26506,https://open.spotify.com/track/7elve9pICE0WGJTyJXqmcn
281555,196,Kudy jít,Renne Dang,25239,https://open.spotify.com/track/2wM8vaqoYHfxIoHwN2NB2x
281759,200,Jizvy,Calin,26312,https://open.spotify.com/track/6GEPyIsuA6ChpVDDR94wRH
281818,59,Na nebi svítí,Dan Barta,45637,https://open.spotify.com/track/1p7phV7ph1aeHvoIvSgIAG
281850,91,Nesem Vám Noviny,Bambini Di Praga,38971,https://open.spotify.com/track/5kB2KCYPAALht5ZSlE3eUR
281871,112,Půjdem Spolu Do Betléma,Bambini Di Praga,36468,https://open.spotify.com/track/2A738hG9ADjKUMdUqWCl4x
281885,126,Pojďte Chlapci K Nám,Bambini Di Praga,34772,https://open.spotify.com/track/6s7rTdbbmNsHwdgFcg8w5M
281890,131,Dej Bůh Štěstí,Bambini Di Praga,34332,https://open.spotify.com/track/5cCXJwU39TjHR7KxKwAYyK
281903,144,Veselé Vánoční Hody,Bambini Di Praga,32724,https://open.spotify.com/track/2zQ1kZNnQFmUr1ElmUsMx9
281907,148,Pastuškové Vstávejte,Bambini Di Praga,32301,https://open.spotify.com/track/3sWgE9psA4fmWEfIgDCPDj
281911,152,Přišli Jsme K Vám,Bambini Di Praga,31784,https://open.spotify.com/track/3bKzxM9EwRp2OIX0Yv1xN4
281912,153,Na Nebi Andělé,Bambini Di Praga,31682,https://open.spotify.com/track/6YRGt2ynP4PIPfZcIT52SB
281921,162,"Hoši, Honem Vzhůru",Bambini Di Praga,30916,https://open.spotify.com/track/7IJZ9b5jdotjkcWxClvyS4
281927,168,Chtíc Aby Spal,Bambini Di Praga,30433,https://open.spotify.com/track/144t76UTpAPyJ7ICZ6Flkk
281941,182,"Hola, Hola",Bambini Di Praga,29130,https://open.spotify.com/track/78Ej2q2OeuTB45ioT4uslL
281948,189,Zelená Se Louka,Bambini Di Praga,28679,https://open.spotify.com/track/7kgcNkLHe8pUUSqRKDG25p
281949,190,Slyšeli Jsme V Betlémě,Bambini Di Praga,28655,https://open.spotify.com/track/5iahaP5ILq8ICHpv1pWsBk
281951,192,"Zima, Zima",Hana Zagorová,28527,https://open.spotify.com/track/6erh6oHgoSUDNcAu3X6DIa
281957,198,"Sem Pojďte, Poběhněte",Bambini Di Praga,28115,https://open.spotify.com/track/3bK6kVM9ghYeB2MlLs8oSR
282517,158,Party u mě doma,CA$HANOVA BULHAR,26796,https://open.spotify.com/track/76R80eS9hyWFyK0flv2WoT
282520,161,Groupies Have Feelings Too,CA$HANOVA BULHAR,26522,https://open.spotify.com/track/4x3JB9jHA9LdRRLj2z8v46
282953,194,Perfect Week,Calin,24289,https://open.spotify.com/track/2iRdbpbnZTvJBBJWxmTJsm
282959,200,Every Day,CA$HANOVA BULHAR,24069,https://open.spotify.com/track/0wwChx77Eq48TdhVg6DJ2R
283356,197,Světlo,Dorian,23814,https://open.spotify.com/track/1UiMZLa9WP5UTq7JFqp7zM
283358,199,Vidím to růžově,Mandrage,23739,https://open.spotify.com/track/1KleTUrSl2WQZjRMZLtNU6
283535,176,Motýli,Mandrage,25490,https://open.spotify.com/track/32DWJKw2RH44E50stKxDm4
283553,194,Srouby a matice,Mandrage,24552,https://open.spotify.com/track/3wfOyeMS8hHxxf8rzexktn
283751,192,Hačikó,STEIN27,24813,https://open.spotify.com/track/2DkT5CiOSGZUdlVDnvPDP9
283936,177,Planeta Země,STEIN27,25605,https://open.spotify.com/track/7mo02Fl40PSB9M2Y29uMZR
283958,199,To Se Mi Líbí,Marek Ztraceny,24130,https://open.spotify.com/track/6RXhZWSUQEQYDUTNpPjyB2
284140,181,Tobě,Rest,25839,https://open.spotify.com/track/5sg173bkxLBP4lOMkZOhML
284146,187,Asi ne,Dorian,25564,https://open.spotify.com/track/3X227t29xPDsAoqBrRIPDW
284151,192,Už se neptám,Dorian,25275,https://open.spotify.com/track/1SowowuiRVYF1Zt3zVO0B8
284342,183,Neni to moje vina,CA$HANOVA BULHAR,24582,https://open.spotify.com/track/1uky3F4GlIFqvRJNke9O1o
284354,195,Ukážu ti vesmír,DJ Kadr,24011,https://open.spotify.com/track/1uUpjo6TWpMqzx4fvL09Zc
284534,175,Predator,STEIN27,26154,https://open.spotify.com/track/5yajKfT7VMwIPybdW13xQI
284552,193,Čas na změnu,Renne Dang,24831,https://open.spotify.com/track/6Ac12ISabo4ozGmqlkUvlH
284558,199,Manifest,STEIN27,24605,https://open.spotify.com/track/20Pwcv2yZYCmeh0D6qbaRF
284679,120,Elon Musk,Sensey,30341,https://open.spotify.com/track/1cf58ZLKOazqKpExr8cOWz
284730,171,Maria,STEIN27,26343,https://open.spotify.com/track/1iZkUEEyRf17CjZsiRNGfv
284904,145,Žár,Slza,28688,https://open.spotify.com/track/38jmWRPLrf8eWrHeIJNdHZ
285120,161,SUB ZERO,Konex,26555,https://open.spotify.com/track/3CGAJN8KymGDhA6CWMwJPR
285524,165,Fénix,Rest,28147,https://open.spotify.com/track/3VEPYhqudxi66KPTfP09WI
285530,171,Teen Love,Nik Tendo,27397,https://open.spotify.com/track/4lhViw13Ai2I14c67sA9Op
285734,175,Maria - Acoustic,STEIN27,26465,https://open.spotify.com/track/347EQaveqzOl32pVO1kbYe
285927,168,"Mami, koukej, jsem frajer!",Sensey,26506,https://open.spotify.com/track/6ea7UaOKWZFQS20WoGY8cW
285954,195,Originál,Amco,24970,https://open.spotify.com/track/5W4BfC2MsXCt2AtYf6mVV4
286104,145,Marihuana,SKiNNY BARBER,30966,https://open.spotify.com/track/6saUI4xJ4XQZF8Hd32OWVx
286133,174,Lebron (Hot16),Sergei Barracuda,28224,https://open.spotify.com/track/7hdtY9CjGDguxVjwPEa8Um
286236,77,De to i bez lajn,CA$HANOVA BULHAR,40536,https://open.spotify.com/track/6sAoOHpb54hyiE7Vs3uskr
286238,79,Kanonýr,CA$HANOVA BULHAR,40212,https://open.spotify.com/track/4xsHptHKGjjD3KOKwpgCjX
286247,88,Alfa Romeo,CA$HANOVA BULHAR,37858,https://open.spotify.com/track/2Yni456JbOklA4rzzW6TQn
286267,108,Poslední cigáro,CA$HANOVA BULHAR,34629,https://open.spotify.com/track/32FsmejnYYxj2UcnCduopM
286271,112,Henny,CA$HANOVA BULHAR,34094,https://open.spotify.com/track/0cx2p2abrRT7NnpysUtSKx
286273,114,V noci hrajem bedny,CA$HANOVA BULHAR,33903,https://open.spotify.com/track/4o7EzyHElOhg3dbOQFbLpZ
286280,121,Chtěla bys mě mít,CA$HANOVA BULHAR,33122,https://open.spotify.com/track/30G49UxdrLTYj1zGm7zK0j
286284,125,Nic víc (feat. Martin Císar),Paulie Garand,32766,https://open.spotify.com/track/3N7TIHMQCMI3yFJ6FRAsXp
286299,140,Tonout v tónech,Paulie Garand,31400,https://open.spotify.com/track/7svtGl0pgzG6zZ1Ce79qgT
286332,173,Glitch (feat. Majk Spirit & Dano Kapitán),Paulie Garand,28301,https://open.spotify.com/track/0D747KJlxYcBWVAiFOwPlv
286510,151,Totti,CA$HANOVA BULHAR,30061,https://open.spotify.com/track/6DWnLw48DO31G290UfQX2k
286532,173,RnB King,CA$HANOVA BULHAR,27974,https://open.spotify.com/track/6wqHZB5XkgAGdUutzQtERK
286546,187,Discoland Flex,CA$HANOVA BULHAR,26829,https://open.spotify.com/track/1nnAgKV9DEixJFSwaxdeJb
286670,111,Yzolace (#hot16challenge2),Milion Plus,33075,https://open.spotify.com/track/4ckRtr3dQKPSEIpqJWgkWv
286708,149,Livin (feat. Rest),Paulie Garand,30109,https://open.spotify.com/track/7vNy7jN86jlDnqz6bNe47q
286719,160,Mezi prsty (feat. 7krát3),Paulie Garand,28421,https://open.spotify.com/track/5S7cVKyicFqfY8kDnxYDum
286739,180,Victoria,Wesome,27249,https://open.spotify.com/track/56jt3exVlOhM2Ozy0TD5y3
286857,98,Na víkend,Dorian,36566,https://open.spotify.com/track/0WhcwIo7lHfoEwdE5kHWVT
286858,99,Ráno,Dorian,36559,https://open.spotify.com/track/2ecVHyTHrpV08kaqfpWQre
286860,101,Crew,Dorian,36220,https://open.spotify.com/track/777xSpSnC2dwzDyQfSUdzU
286903,144,Promiň,Dorian,30968,https://open.spotify.com/track/4VvxqTexMjoncP02NVFH8g
286906,147,Dovolenou,Dorian,30507,https://open.spotify.com/track/2781owFutRaVvVl1SUb89w
286944,185,Dokud nás smrt nerozdělí (feat. Sofian Medjmedj),ATMO Music,27370,https://open.spotify.com/track/3KadNFrut58rEpKVy6Xprz
286945,186,Nedává to smysl,Ektor,27345,https://open.spotify.com/track/0qmN1IJ6A8UKGs1tDKIbQs
