Year,ProductCode,TradeFlowName,TradeValueK,first,second,third,fourth
2016,27,Import,-1.455191523e-11,2,27,27: Other,27: Other
2018,242,Import,9.094947018e-13,2,24,242,242: Other
2015,229,Import,7.275957614e-12,2,22,229,229: Other
2009,326,Export,1257.017,3,32,326,326: Other
2019,281,Export,-1.164153218e-10,2,28,281,281: Other
2016,263,Import,0,2,26,263,263: Other
2011,291,Export,0,2,29,291,291: Other
2016,265,Export,0,2,26,265,265: Other
2015,08,Export,0,0,08,08: Other,08: Other
2017,366,Import,52914.811,3,36,366,366: Other
2008,23,Export,0,2,23,23: Other,23: Other
2008,331,Export,270352.673,3,33,331,331: Other
2008,20,Export,0,2,20,20: Other,20: Other
2017,277,Import,0,2,27,277,277: Other
2017,261,Import,0,2,26,261,261: Other
2019,352,Export,4630.411000000,3,35,352,352: Other
2017,131,Import,0,1,13,131,131: Other
2016,223,Import,0,2,22,223,223: Other
2008,3,Import,0,3,3: Other,3: Other,3: Other
2017,281,Export,5.820766091e-11,2,28,281,281: Other
2009,249,Export,0,2,24,249,249: Other
2009,2,Import,0,2,2: Other,2: Other,2: Other
2015,295,Import,0,2,29,295,295: Other
2013,311,Export,249245.072,3,31,311,311: Other
2018,313,Export,0,3,31,313,313: Other
2010,236,Export,0,2,23,236,236: Other
2011,21,Export,-2.273736754e-13,2,21,21: Other,21: Other
2012,301,Import,0,3,30,301,301: Other
2014,149,Import,0,1,14,149,149: Other
2016,016,Export,0,0,01,016,016: Other
2017,132,Import,0,1,13,132,132: Other
2009,231,Export,0,2,23,231,231: Other
2019,366,Export,14862.895,3,36,366,366: Other
2019,236,Export,0,2,23,236,236: Other
2018,339,Export,5752.884,3,33,339,339: Other
2010,349,Export,100469.902,3,34,349,349: Other
2012,361,Import,104261.741,3,36,361,361: Other
2017,35,Export,9.313225746e-10,3,35,35: Other,35: Other
2015,308,Import,99227.742,3,30,308,308: Other
2009,229,Export,0,2,22,229,229: Other
2015,30,Export,-5.820766091e-11,3,30,30: Other,30: Other
2009,106,Export,0,1,10,106,106: Other
2008,39,Import,17474.084,3,39,39: Other,39: Other
2015,373,Export,6503.73,3,37,373,373: Other
2009,209,Import,0,2,20,209,209: Other
2012,327,Export,42.777,3,32,327,327: Other
2018,283,Import,0,2,28,283,283: Other
2011,227,Import,0,2,22,227,227: Other
2010,37,Export,1.164153218e-10,3,37,37: Other,37: Other
2015,315,Import,0,3,31,315,315: Other
2012,20,Import,0,2,20,20: Other,20: Other
2009,355,Export,34047.257,3,35,355,355: Other
2015,141,Import,0,1,14,141,141: Other
2008,345,Export,0,3,34,345,345: Other
2016,339,Import,12364.264,3,33,339,339: Other
2014,319,Import,0,3,31,319,319: Other
2014,106,Import,0,1,10,106,106: Other
2019,262,Import,0,2,26,262,262: Other
2019,356,Import,660613.044,3,35,356,356: Other
2012,281,Export,0,2,28,281,281: Other
2013,225,Import,0,2,22,225,225: Other
2009,91,Import,0,9,91,91: Other,91: Other
2008,331,Import,45916.175,3,33,331,331: Other
2010,295,Export,0,2,29,295,295: Other
2013,23,Export,-3.637978807e-12,2,23,23: Other,23: Other
2017,910,Export,0,9,91,910,910: Other
2016,326,Export,522.928000000,3,32,326,326: Other
2014,333,Export,380909.939,3,33,333,333: Other
2010,362,Import,148327.702,3,36,362,362: Other
2010,273,Export,0,2,27,273,273: Other
2016,386,Export,6936.315,3,38,386,386: Other
2019,38,Export,0,3,38,38: Other,38: Other
2015,251,Import,0,2,25,251,251: Other
2012,109,Import,0,1,10,109,109: Other
2018,276,Export,0,2,27,276,276: Other
2013,201,Export,0,2,20,201,201: Other
2013,376,Import,1.757,3,37,376,376: Other
2015,147,Export,0,1,14,147,147: Other
2014,279,Export,0,2,27,279,279: Other
2010,20,Export,0,2,20,20: Other,20: Other
2015,13,Import,-4.656612873e-10,1,13,13: Other,13: Other
2008,251,Import,0,2,25,251,251: Other
2010,142,Import,0,1,14,142,142: Other
2019,322,Import,16178.733,3,32,322,322: Other
2011,109,Export,0,1,10,109,109: Other
2013,305,Import,77034.928,3,30,305,305: Other
2011,39,Import,24970.128,3,39,39: Other,39: Other
2011,109,Import,0,1,10,109,109: Other
2010,305,Export,22513.805,3,30,305,305: Other
2018,305,Import,52709.733,3,30,305,305: Other
2015,351,Import,2661949.449,3,35,351,351: Other
2012,311,Import,549.722,3,31,311,311: Other
2017,317,Import,356.163,3,31,317,317: Other
2017,355,Import,109233.834,3,35,355,355: Other
2018,30,Export,-1.164153218e-10,3,30,30: Other,30: Other
2017,283,Export,0,2,28,283,283: Other
2008,353,Export,585401.13,3,35,353,353: Other
2009,990,Import,0,9,99,990,990: Other
2016,259,Export,0,2,25,259,259: Other
2014,013,Export,2.910383046e-11,0,01,013,013: Other
2010,284,Import,0,2,28,284,284: Other
2016,281,Import,0,2,28,281,281: Other
2014,357,Export,94111.288,3,35,357,357: Other
2016,3,Export,0,3,3: Other,3: Other,3: Other
2011,354,Import,350561.205,3,35,354,354: Other
2016,214,Import,0,2,21,214,214: Other
2014,14,Export,0,1,14,14: Other,14: Other
2018,331,Export,328730.872,3,33,331,331: Other
2013,02,Import,0,0,02,02: Other,02: Other
2014,385,Import,19437.265,3,38,385,385: Other
2018,231,Export,0,2,23,231,231: Other
2009,12,Import,1.164153218e-10,1,12,12: Other,12: Other
2019,28,Export,2.328306437e-10,2,28,28: Other,28: Other
2013,207,Export,-1.818989404e-12,2,20,207,207: Other
2014,106,Export,0,1,10,106,106: Other
2017,326,Import,47.105000000,3,32,326,326: Other
2014,286,Export,5.820766091e-11,2,28,286,286: Other
2008,21,Export,0,2,21,21: Other,21: Other
2012,204,Export,3.637978807e-12,2,20,204,204: Other
2008,018,Import,0,0,01,018,018: Other
2008,225,Export,1.105000000,2,22,225,225: Other
2012,08,Import,-9.094947018e-13,0,08,08: Other,08: Other
2015,244,Import,0,2,24,244,244: Other
2016,333,Import,10859.22,3,33,333,333: Other
2018,224,Import,0,2,22,224,224: Other
2011,231,Import,0,2,23,231,231: Other
2015,272,Export,0,2,27,272,272: Other
2010,224,Import,0,2,22,224,224: Other
2016,214,Export,0,2,21,214,214: Other
2014,356,Export,410609.032,3,35,356,356: Other
2014,283,Export,0,2,28,283,283: Other
2011,205,Import,0,2,20,205,205: Other
2015,207,Export,0,2,20,207,207: Other
2008,234,Import,0,2,23,234,234: Other
2015,09,Export,0,0,09,09: Other,09: Other
2018,013,Import,0,0,01,013,013: Other
2019,306,Export,0,3,30,306,306: Other
2010,367,Import,434430.695,3,36,367,367: Other
2009,102,Import,0,1,10,102,102: Other
2015,341,Import,928.29,3,34,341,341: Other
2018,229,Import,0,2,22,229,229: Other
2013,37,Export,0,3,37,37: Other,37: Other
2017,381,Export,45523.161,3,38,381,381: Other
2011,285,Import,0,2,28,285,285: Other
2019,287,Export,-9.094947018e-13,2,28,287,287: Other
2017,081,Export,0,0,08,081,081: Other
2017,149,Import,0,1,14,149,149: Other
2019,381,Import,69761.611,3,38,381,381: Other
2017,32,Export,-1.164153218e-10,3,32,32: Other,32: Other
2016,331,Export,297416.445,3,33,331,331: Other
2018,206,Export,0,2,20,206,206: Other
2018,274,Import,0,2,27,274,274: Other
2019,35,Export,-9.313225746e-10,3,35,35: Other,35: Other
2009,328,Export,0,3,32,328,328: Other
2010,272,Export,0,2,27,272,272: Other
2010,9,Import,1536.207000000,9,9: Other,9: Other,9: Other
2008,271,Import,0,2,27,271,271: Other
2011,387,Import,0,3,38,387,387: Other
2018,386,Import,55288.041,3,38,386,386: Other
2009,262,Import,0,2,26,262,262: Other
2014,027,Import,0,0,02,027,027: Other
2011,364,Import,83072.758,3,36,364,364: Other
2012,02,Import,0,0,02,02: Other,02: Other
2012,262,Export,0,2,26,262,262: Other
2010,232,Export,-4.547473509e-13,2,23,232,232: Other
2008,316,Export,0,3,31,316,316: Other
2018,990,Import,0,9,99,990,990: Other
2011,302,Export,0,3,30,302,302: Other
2015,101,Export,0,1,10,101,101: Other
2008,349,Import,287091.24,3,34,349,349: Other
2011,249,Import,0,2,24,249,249: Other
2018,20,Import,2.328306437e-10,2,20,20: Other,20: Other
2017,1,Export,4.656612873e-10,1,1: Other,1: Other,1: Other
2013,251,Export,0,2,25,251,251: Other
2016,335,Import,27804.477,3,33,335,335: Other
2012,276,Import,0,2,27,276,276: Other
2019,271,Export,0,2,27,271,271: Other
2008,013,Export,0,0,01,013,013: Other
2011,331,Import,37693.635,3,33,331,331: Other
2013,351,Export,1582241.5,3,35,351,351: Other
2015,291,Export,0,2,29,291,291: Other
2012,271,Export,0,2,27,271,271: Other
2008,29,Import,5.820766091e-11,2,29,29: Other,29: Other
2010,287,Export,0,2,28,287,287: Other
2019,302,Export,0,3,30,302,302: Other
2012,223,Export,0,2,22,223,223: Other
2018,9,Import,15373.066,9,9: Other,9: Other,9: Other
2015,319,Export,0,3,31,319,319: Other
2008,23,Import,-1.818989404e-12,2,23,23: Other,23: Other
2015,221,Export,0,2,22,221,221: Other
2013,295,Import,-4.547473509e-13,2,29,295,295: Other
2013,385,Import,21528.307,3,38,385,385: Other
2018,021,Export,0,0,02,021,021: Other
2018,233,Import,0,2,23,233,233: Other
2009,283,Export,0,2,28,283,283: Other
2008,149,Import,0,1,14,149,149: Other
2012,382,Export,29985.294,3,38,382,382: Other
2014,365,Import,149041.444,3,36,365,365: Other
2008,357,Export,65462.691,3,35,357,357: Other
2011,242,Export,0,2,24,242,242: Other
2010,201,Import,0,2,20,201,201: Other
2017,263,Export,0,2,26,263,263: Other
2016,33,Import,0,3,33,33: Other,33: Other
2010,351,Import,1917905.8,3,35,351,351: Other
2016,011,Export,0,0,01,011,011: Other
2017,083,Export,0,0,08,083,083: Other
2014,13,Export,0,1,13,13: Other,13: Other
2013,235,Import,0,2,23,235,235: Other
2009,364,Export,10023.417,3,36,364,364: Other
2011,328,Import,0,3,32,328,328: Other
2010,34,Import,0,3,34,34: Other,34: Other
2014,237,Export,0,2,23,237,237: Other
2018,362,Import,105228.033,3,36,362,362: Other
2019,395,Export,43897.991,3,39,395,395: Other
2019,239,Export,0,2,23,239,239: Other
2011,229,Export,0,2,22,229,229: Other
2012,016,Import,0,0,01,016,016: Other
2009,01,Import,-1.455191523e-11,0,01,01: Other,01: Other
2008,364,Import,56268.13,3,36,364,364: Other
2011,381,Import,160744.593,3,38,381,381: Other
2016,109,Export,0,1,10,109,109: Other
2017,22,Import,-1.455191523e-11,2,22,22: Other,22: Other
2017,274,Import,0,2,27,274,274: Other
2013,141,Export,0,1,14,141,141: Other
2014,083,Import,0,0,08,083,083: Other
2017,339,Import,14477.278,3,33,339,339: Other
2016,332,Import,0,3,33,332,332: Other
2016,327,Export,80.883,3,32,327,327: Other
2018,34,Export,5.820766091e-11,3,34,34: Other,34: Other
2018,277,Import,0,2,27,277,277: Other
2010,385,Import,21317.275,3,38,385,385: Other
2009,344,Export,36354.788,3,34,344,344: Other
2017,305,Export,11855.478,3,30,305,305: Other
2017,332,Export,0,3,33,332,332: Other
2008,267,Import,-1.455191523e-11,2,26,267,267: Other
2011,286,Export,-5.820766091e-11,2,28,286,286: Other
2011,021,Import,0,0,02,021,021: Other
2018,14,Export,-7.275957614e-12,1,14,14: Other,14: Other
2019,276,Export,0,2,27,276,276: Other
2014,379,Import,6737.025,3,37,379,379: Other
2019,91,Import,0,9,91,91: Other,91: Other
2014,081,Export,0,0,08,081,081: Other
2010,285,Import,0,2,28,285,285: Other
2012,31,Import,0,3,31,31: Other,31: Other
2015,345,Import,0,3,34,345,345: Other
2010,106,Export,0,1,10,106,106: Other
2015,365,Export,55583.053,3,36,365,365: Other
2013,284,Import,5.820766091e-11,2,28,284,284: Other
2010,341,Import,81656.818,3,34,341,341: Other
2008,31,Export,1.164153218e-10,3,31,31: Other,31: Other
2019,355,Export,83400.178,3,35,355,355: Other
2010,359,Export,16121.877,3,35,359,359: Other
2014,343,Import,166746.077,3,34,343,343: Other
2008,25,Import,0,2,25,25: Other,25: Other
2014,131,Export,0,1,13,131,131: Other
2010,387,Import,0,3,38,387,387: Other
2019,376,Import,44.015,3,37,376,376: Other
2015,325,Import,22.986000000,3,32,325,325: Other
2008,228,Export,0,2,22,228,228: Other
2014,315,Export,0,3,31,315,315: Other
2012,203,Import,0,2,20,203,203: Other
2014,385,Export,1085.786,3,38,385,385: Other
2013,345,Export,0,3,34,345,345: Other
2015,366,Export,7484.891,3,36,366,366: Other
2015,359,Export,44857.981,3,35,359,359: Other
2009,9,Export,15956.194,9,9: Other,9: Other,9: Other
2010,13,Import,0,1,13,13: Other,13: Other
2011,13,Export,0,1,13,13: Other,13: Other
2013,106,Export,0,1,10,106,106: Other
2011,283,Import,2.328306437e-10,2,28,283,283: Other
2014,299,Import,0,2,29,299,299: Other
2012,33,Import,0,3,33,33: Other,33: Other
2018,334,Export,3913.103,3,33,334,334: Other
2015,364,Import,65701.991,3,36,364,364: Other
2013,091,Import,0,0,09,091,091: Other
2011,349,Import,309584.808,3,34,349,349: Other
2014,28,Export,0,2,28,28: Other,28: Other
2013,339,Import,15662.713,3,33,339,339: Other
2011,204,Import,-3.637978807e-12,2,20,204,204: Other
2010,353,Export,380581.949,3,35,353,353: Other
2014,354,Import,180824.061,3,35,354,354: Other
2014,371,Export,40419.183,3,37,371,371: Other
2014,32,Import,0,3,32,32: Other,32: Other
2019,211,Export,0,2,21,211,211: Other
2014,213,Import,0,2,21,213,213: Other
2019,299,Import,0,2,29,299,299: Other
2016,209,Import,0,2,20,209,209: Other
2014,369,Import,354659.172,3,36,369,369: Other
2009,221,Export,0,2,22,221,221: Other
2013,229,Export,-7.275957614e-12,2,22,229,229: Other
2008,101,Import,0,1,10,101,101: Other
2018,328,Import,0,3,32,328,328: Other
2010,31,Import,9.094947018e-13,3,31,31: Other,31: Other
2015,371,Import,296628.479,3,37,371,371: Other
2014,281,Export,0,2,28,281,281: Other
2016,910,Export,0,9,91,910,910: Other
2018,13,Export,0,1,13,13: Other,13: Other
2011,35,Import,0,3,35,35: Other,35: Other
2013,283,Export,0,2,28,283,283: Other
2009,275,Import,0,2,27,275,275: Other
2016,14,Import,0,1,14,14: Other,14: Other
2015,224,Export,0,2,22,224,224: Other
2011,149,Import,0,1,14,149,149: Other
2012,325,Export,6.668000000,3,32,325,325: Other
2019,344,Import,64063.744,3,34,344,344: Other
2015,324,Import,0,3,32,324,324: Other
2012,141,Import,0,1,14,141,141: Other
2014,205,Export,0,2,20,205,205: Other
2013,2,Import,0,2,2: Other,2: Other,2: Other
2018,251,Import,9.094947018e-13,2,25,251,251: Other
2017,346,Import,3934.524,3,34,346,346: Other
2012,394,Import,0,3,39,394,394: Other
2010,394,Import,0,3,39,394,394: Other
2017,145,Export,3.637978807e-12,1,14,145,145: Other
2009,021,Import,0,0,02,021,021: Other
2017,313,Import,0,3,31,313,313: Other
2010,1,Export,0,1,1: Other,1: Other,1: Other
2016,132,Export,0,1,13,132,132: Other
2013,23,Import,0,2,23,23: Other,23: Other
2018,311,Export,247067.687,3,31,311,311: Other
2013,0,Import,0,0,0: Other,0: Other,0: Other
2018,212,Import,0,2,21,212,212: Other
2009,352,Export,407.549000000,3,35,352,352: Other
2008,36,Export,0,3,36,36: Other,36: Other
2019,343,Export,52369.349,3,34,343,343: Other
2017,286,Import,-1.164153218e-10,2,28,286,286: Other
2012,242,Import,0,2,24,242,242: Other
2016,202,Export,7.275957614e-12,2,20,202,202: Other
2010,364,Export,13650.81,3,36,364,364: Other
2013,251,Import,-1.818989404e-12,2,25,251,251: Other
2019,344,Export,32873.818,3,34,344,344: Other
2010,382,Import,256504.414,3,38,382,382: Other
2008,212,Import,0,2,21,212,212: Other
2009,244,Export,0,2,24,244,244: Other
2011,25,Import,2.910383046e-11,2,25,25: Other,25: Other
2017,242,Export,0,2,24,242,242: Other
2016,277,Export,0,2,27,277,277: Other
2016,315,Export,0,3,31,315,315: Other
2013,13,Export,0,1,13,13: Other,13: Other
2017,206,Import,0,2,20,206,206: Other
2016,282,Export,0,2,28,282,282: Other
2014,083,Export,0,0,08,083,083: Other
2018,223,Import,0,2,22,223,223: Other
2009,301,Export,0,3,30,301,301: Other
2019,381,Export,100894.141,3,38,381,381: Other
2018,352,Import,10715.942000000,3,35,352,352: Other
2015,222,Import,0,2,22,222,222: Other
2011,229,Import,0,2,22,229,229: Other
2014,386,Import,89363.422,3,38,386,386: Other
2013,315,Import,0,3,31,315,315: Other
2012,316,Import,0,3,31,316,316: Other
2013,244,Import,0,2,24,244,244: Other
2019,3,Import,0,3,3: Other,3: Other,3: Other
2012,222,Export,0,2,22,222,222: Other
2008,278,Import,0,2,27,278,278: Other
2011,322,Export,8964.917,3,32,322,322: Other
2019,274,Import,0,2,27,274,274: Other
2012,224,Import,0,2,22,224,224: Other
2010,361,Export,24704.58,3,36,361,361: Other
2019,263,Export,0,2,26,263,263: Other
2016,14,Export,0,1,14,14: Other,14: Other
2018,321,Export,3475.373,3,32,321,321: Other
2016,376,Import,3.292,3,37,376,376: Other
2016,277,Import,0,2,27,277,277: Other
2019,369,Import,112073.05,3,36,369,369: Other
2010,315,Import,0,3,31,315,315: Other
2010,327,Export,76.858,3,32,327,327: Other
2010,356,Export,490400.56,3,35,356,356: Other
2017,32,Import,1.455191523e-11,3,32,32: Other,32: Other
2017,08,Export,0,0,08,08: Other,08: Other
2008,205,Import,0,2,20,205,205: Other
2017,101,Export,0,1,10,101,101: Other
2010,238,Export,0,2,23,238,238: Other
2012,132,Export,0,1,13,132,132: Other
2014,36,Import,0,3,36,36: Other,36: Other
2012,326,Import,179.140000000,3,32,326,326: Other
2014,242,Import,0,2,24,242,242: Other
2008,282,Export,0,2,28,282,282: Other
2019,341,Import,476.075,3,34,341,341: Other
2015,223,Export,0,2,22,223,223: Other
2016,321,Export,3951.08,3,32,321,321: Other
2014,08,Export,1.818989404e-12,0,08,08: Other,08: Other
2019,291,Export,0,2,29,291,291: Other
2015,23,Import,0,2,23,23: Other,23: Other
2019,24,Export,-2.328306437e-10,2,24,24: Other,24: Other
2014,22,Import,-2.910383046e-11,2,22,22: Other,22: Other
2019,011,Import,0,0,01,011,011: Other
2019,202,Export,0,2,20,202,202: Other
2015,236,Export,0,2,23,236,236: Other
2012,396,Import,0,3,39,396,396: Other
2019,132,Import,0,1,13,132,132: Other
2012,39,Import,28012.639,3,39,39: Other,39: Other
2013,299,Export,0,2,29,299,299: Other
2008,9,Import,2859.223,9,9: Other,9: Other,9: Other
2018,29,Import,0,2,29,29: Other,29: Other
2017,291,Import,0,2,29,291,291: Other
2012,018,Export,0,0,01,018,018: Other
2019,279,Import,0,2,27,279,279: Other
2010,287,Import,0,2,28,287,287: Other
2018,234,Export,0,2,23,234,234: Other
2010,283,Export,-2.910383046e-11,2,28,283,283: Other
2015,149,Import,0,1,14,149,149: Other
2019,357,Import,490581.697,3,35,357,357: Other
2009,358,Import,102965.735,3,35,358,358: Other
2015,275,Export,0,2,27,275,275: Other
2015,31,Import,0,3,31,31: Other,31: Other
2010,23,Export,0,2,23,23: Other,23: Other
2014,291,Import,0,2,29,291,291: Other
2013,342,Export,35249.369,3,34,342,342: Other
2015,328,Import,0,3,32,328,328: Other
2009,243,Import,0,2,24,243,243: Other
2015,202,Export,-3.637978807e-12,2,20,202,202: Other
2013,265,Export,0,2,26,265,265: Other
2015,393,Import,0,3,39,393,393: Other
2012,267,Export,-1.818989404e-12,2,26,267,267: Other
2008,35,Import,0,3,35,35: Other,35: Other
2014,091,Import,0,0,09,091,091: Other
2014,361,Export,19689.924,3,36,361,361: Other
2017,109,Import,0,1,10,109,109: Other
2015,291,Import,0,2,29,291,291: Other
2009,224,Import,0,2,22,224,224: Other
2017,204,Export,0,2,20,204,204: Other
2018,011,Import,0,0,01,011,011: Other
2019,209,Export,0,2,20,209,209: Other
2018,109,Export,0,1,10,109,109: Other
2010,393,Import,0,3,39,393,393: Other
2012,147,Export,0,1,14,147,147: Other
2014,394,Import,-3.637978807e-12,3,39,394,394: Other
2010,021,Export,0,0,02,021,021: Other
2012,353,Export,710521.928,3,35,353,353: Other
2012,242,Export,0,2,24,242,242: Other
2008,221,Import,0,2,22,221,221: Other
2011,214,Export,0,2,21,214,214: Other
2009,365,Import,83971.245,3,36,365,365: Other
2018,351,Import,691609.128,3,35,351,351: Other
2013,343,Import,157204.699,3,34,343,343: Other
2011,37,Export,0,3,37,37: Other,37: Other
2010,239,Export,0,2,23,239,239: Other
2014,391,Import,7291.216,3,39,391,391: Other
2011,393,Export,0,3,39,393,393: Other
2018,213,Export,0,2,21,213,213: Other
2010,104,Import,0,1,10,104,104: Other
2016,08,Import,0,0,08,08: Other,08: Other
2010,278,Import,0,2,27,278,278: Other
2017,366,Export,7974.667,3,36,366,366: Other
2018,393,Export,0,3,39,393,393: Other
2010,01,Export,2.328306437e-10,0,01,01: Other,01: Other
2016,287,Export,0,2,28,287,287: Other
2013,08,Import,-1.818989404e-12,0,08,08: Other,08: Other
2014,02,Import,0,0,02,02: Other,02: Other
2016,317,Import,336.382,3,31,317,317: Other
2008,209,Export,-2.910383046e-11,2,20,209,209: Other
2010,990,Export,0,9,99,990,990: Other
